37500,n. 希拉里（女子名，男子名）
37501,n. 广岛市（日本本州岛西南部港市）
37502,n. 自酿（啤）酒; 公司自产自用
37503,adj. 阻碍的，妨碍的
37504,adv. 与个人无关地
37505,adv. 不准确地；不正确地
37506,adv. 不替别人考虑地，考虑不周地，轻率地
37507,adv. 不方便地
37508,n. 招致（遭受）
37509,adj. 无特色的
37510,adv. 诱导地，归纳地
37511,n. 内脏；内部结构
37512,adv. 好问地；过分好奇地
37513,adv. 交互式地；互勤地
37514,adv. 好反省的，好内省的
37515,adj. 调查的，审查的；研究的，好研究的
37516,"n. 祷告者, 祈求者"
37517,a. 可电离的
37518,a. 忿怒的
37519,n. 不能抵抗，难敌
37520,n. 主义；论；制度；学说
37521,n. （古罗马的）两面神
37522,n. 耶利米（《圣经》故事人物）；耶利米书
37523,adj. 滑稽的；好开玩笑的
37524,"a. 摇动的, 颠簸的"
37525,adv. 有几分；有一点
37526,n.  基辛格
37527,n. 满膝，满兜
37528,"a. 肥皂泡的, 充满泡沫的"
37529,n. 洗涤
37530,"vt. 洗；沐浴；冲刷
n. 剩余物
vi. 沐浴"
37531,adv. 非法地
37532,n. 淫荡，下流；邪恶
37533,n. 许可；发给许可证；特许
37534,"adj. 有盖子的；覆盖着的；有…眼睑的
v. 给…盖上盖子（lid的过去分词）"
37535,n. 生动，逼真
37536,n. 男性生殖器像
37537,adj. 有棉毛的，有棉絮的
37538,n. 里拉（意大利、土耳其货币单位）
37539,adj. 能地方化的，可以定域的
37540,n. 爱; 忠诚; 钟情
37541,n. 麦克法兰大衣
37542,n. （西）男子气概；男子汉
37543,n. 大酒瓶（容量为1.5升）；头状骨
37544,n. 失调，不适应
37545,n. 马尔他（欧洲岛国）
37546,"n. maltreat（虐待, 乱用）的变形"
37547,"n. 生满疥癣, 污秽"
37548,vt. 粗暴地对付；人工推动
37549,n. 玛丽埃塔(Maria的昵称)(f.)
37550,"a. 多髓的, 精练的"
37551,n. 法国马赛市
37552,"n. 元帅；典礼官；执法官；法官的随行官员（等于judge's marshal）
vt. 安排；引领；统帅
vi. 各就各位；按次序排列成形（等于marshal）"
37553,n. 杰作；名著
37554,n. 肉类加工业
37555,n. 干涉者；爱管闲事的人
37556,n. 冥想者；沉思者；策划者
37557,n. 乱糟糟；混乱
37558,n. 谨小慎微
37559,"a. 毒气的, 沼气的"
37560,adj. 毒气的，沼气的
37561,n. 毫升；密耳（千分之一寸）
37562,n. 椅突板
37563,n. 错误的指示，领导错误
37564,"vi. 发错音
vt. 发错音"
37565,vi.发生有丝分裂
37566,n. 蒙大纳（美国州名）
37567,adj. 忧郁的，茫然沮丧的
37568,adv. 愁眉苦脸地；忧郁地
37569,n. 形态学者
37570,n. 嗽口水，洗口药
37571,n. 众多；形式多样
37572,"n. 黑暗；阴沉，阴郁
adj. 阴郁的；黑暗的"
37573,"adv. 浓粥状地, 糊状地, 感伤地"
37574,n. 内布拉斯加州
37575,n. 睦邻友好；和睦
37576,abbr. 近地轨道（near earth orbit）
37577,"adj. 书呆子式的
n. 令人厌烦的人"
37578,n. <美><俚>笨得令人讨厌的
37579,n. 不出席
37580,adj. 非随机的
37581,n. 有营养成份
37582,adj. 仙女的; 幼虫的，蛹的
37583,a. 无桨的
37584,n. 讣告作者
37585,n. 迟钝；愚笨
37586,n. （木材等的）斜料，纸边; 边角料
37587,n. 科学；学问
37588,n. 全知；上帝；全知者；无限的知识
37589,adv. 恰好地，适时地
37590,n. 管弦乐编曲；和谐的结合
37591,n. 俄勒冈州（美国州名）
37592,adv. 招摇地；铺张地；炫耀地
37593,"vt. 蔑视；无畏惧地面对；盯住…使之不安
n. 倾向坡（等于dip slope）"
37594,vt. 武器多于；火力压过
37595,"vi. 过度补偿
vt. 给与…过分的补偿"
37596,n. 过度补偿
37597,vt. 使过于激动（或兴奋），过度刺激
37598,vt. 使有过多的代表，使代表人数超出比例
37599,n. 满桶，一桶
37600,adv. 易觉察地；可触知地
37601,n. 游行者
37602,"n. 削皮；削下来的薄片
v. 削掉（pare的现在分词）"
37603,adv. 尚可地；也还过得去地
37604,adv. 父亲一般地
37605,n. 可感知（性）; 可感觉（性）; 可察觉（性）; 可辨（性）
37606,"a. 二叠纪的, 二叠纪岩的
n. 二叠纪(岩)"
37607,adv. 傲慢地；冒失地；无礼地
37608,n. 无礼，傲慢
37609,n. 邪恶；任性；性变态
37610,adj. 药理学的
37611,"n. 哲理家, 卖弄大道理的人"
37612,n. 纠察员
37613,adj. 梳辫子的
37614,n. 掠夺者
37615,adv. 平静地；平稳地；满足地
37616,n. 小匾，小饰板，金属印模
37617,n. 拔毛机; 抓棉机
37618,n. 力量，权力，能力; 效力
37619,n. 爱开玩笑的人；顽皮的人；恶作剧的人
37620,adj. 教训性的，好教训人的
37621,"n. 史前史学家,史前学家"
37622,adj. 命题的；建议的
37623,adj. 前列腺的
37624,n. 平伏；跪倒；虚脱
37625,"n. 纸浆质, 果肉状"
37626,adj. 果肉状的；泥状的；纸浆状的
37627,n. 权威的意见
37628,adv. 尖锐地；苦痛地
37629,n.  再入；再进
37630,n. 地方主义作家；地方主义者
37631,n. 重复；反复；重说
37632,"adj. 反复说的，重申的
n. 反复语"
37633,"n. 重新安排；调整
vt. 重新装备"
37634,n. 再婚
37635,"adv. 治疗地, 矫正地"
37636,adj. 可复制的，能复现的
37637,n. 复现性；可复制性
37638,vt. 重发
37639,"vt. 受潮湿腐烂；浸水使柔软
vi. 受潮湿腐烂；浸水使柔软"
37640,n. 讽刺时事的滑稽剧
37641,"n. 重绕机, 复绕机"
37642,"n. 长斜方形，长菱形
adj.  长斜方形的；长菱形的"
37643,n. 作诗者，打油诗人
37644,n. 诗人
37645,n. 洛克菲勒（姓氏）
37646,n. 激励者；唤醒者
37647,"adv. 奇妙地, 古怪地"
37648,n. 沉思；反刍
37649,n. 偷牛贼；偷马贼；积极分子
37650,"adv. 锈蚀地, 声音沙哑地"
37651,n. 生锈，声音沙哑; 荒疏; 锈蚀
37652,adj. 可据以解雇理由的
37653,n. 荒漠草原（西非）
37654,"n. 圣徒身分, 圣洁"
37655,"adv. salient（突起的, 凸出的；凸角）的变形"
37656,n. 分泌唾液；流涎症；汞中毒
37657,n. 盐瓶
37658,"n. 心智健全, 稳健"
37659,vt.给…打光(或磨光、抛光)
37660,n. 施瓦辛格（人姓）
37661,n. 擦洗者，洗刷器；泻药；打光机
37662,"n. 地震学, 地震记录法, 地震记录"
37663,adv. 感觉上
37664,"n. 雇用骗子；诱饵
adj. 尖刻的（等于shrill）
vt. 为…当雇用骗子
vi. 充当雇用骗子"
37665,"n. 填隙用木片；夹铁
vt. 用木片或夹铁填；夹铁"
37666,n. 发光体；金钱；杰出的人物；黑眼圈
37667,n. 尖锐刺耳
37668,n. 卷心菜沙拉，卷心菜色拉
37669,n. 懒汉；笨蛋；粗俗汉
37670,n. 迟缓；惰性；萧条
37671,n. 已成熟的雌鱼
37672,n. 钢制；冷酷；顽固
37673,n. 加固物； 加劲杆；刚性元件；兴奋剂
37674,n. 盘点; 估计，估量
37675,n. 使显得愚笨，使变无效
37676,adj. 昏迷的，不省人事的；无感觉的
37677,adv. 主观地；臆想地；内省地
37678,"n. （证书持有者发给其他人的）从属证书（或执照、许可证等）
vt. 给…发从属证书（或执照、许可证等）"
37679,adj. （独立）存在的，现存的
37680,n. 包容；包含；类别；小前题
37681,n. 取代，废弃; 代谢
37682,n. 抑制器；消除器
37683,adv. 依照句法地；在语句构成上
37684,n. 使系统化的人，分类者
37685,n. 奶头，奶嘴；乳头
37686,adv. 坚持地
37687,n. 薄; 细; 空洞无物; 无关紧要
37688,"n. 微温, 微热"
37689,adj. 术语的；术语学的；专门名词的
37690,n. 简洁；精练
37691,n.  丘脑；花托
37692,"n. 色雷斯人；色雷斯语
adj. 色雷斯语的；色雷斯人的"
37693,n. 束缚；奴役；奴隶的身分
37694,"n. 齿；尖头
vt. （英）丢失；浪费
vi. 被丢失；遭难"
37695,adj. 叮当响的
37696,"n. 极度激动狂乱的心情；万分惊讶
adj. 声音微弱地嗡嗡响的"
37697,adv. 相当地；可容忍地；差不多地
37698,adj. 可贸易的；可买卖的
37699,adv. 平静地；安静地
37700,"n. 传动装置；变速箱
pref. 表“横穿”；表“进入”
abbr. 翻译（translate）"
37701,n. 遗传性； 传递率；传递性
37702,n. 长号手
37703,adj. 真的，确实的
37704,n. 相信;信任
37705,adv. 充满信任地
37706,adj. 有角塔的；塔楼状的
37707,"n. 打字; 打字术; 打字稿
v. 打字，用打字机打( typewrite的现在分词 )"
37708,adj. 暴虐的；压制的
37709,adv. 暴虐地;压制地
37710,n. 低成就；学习成绩不良
37711,v. 对…强调不够，对…重视不够
37712,vt. 使不真实，使不实在，使成幻想
37713,n. 不相称；不适合；不适当
37714,prep. 到，直到；向（等于to）
37715,"n. 贩卖, 销售"
37716,n. 微波，小浪
37717,"v. 呼呼作声，以呼呼声催促
n. 呼呼声"
37718,n. 美国怀俄明州
37719,n. 苏黎士
37720,pref. 中国的
37721,n. 资格证书；任职资格；职位要求；限定性条件（qualification的复数形式）
37722,adj. 自营的；自立的；自给的
37723,adj. 引起幻觉的
37724,n.  惯例；会议； 约定（convention的复数）
37725,"n. 分配值
v. 分派（allocate的过去分词）
adj. 分配的，指派的"
37726,"n. 爱上电影院的人, 爱看电影的人"
37727,"vt. 过分伸展
vi. 要求过高
n. 过分伸展"
37728,n. 安排；准备；整理（arrangement的复数）
37729,n. 设备；配菜；附件
37730,"adj. 不平衡的
adv. 不平衡地"
37731,adj. 不会接受的；反应不快的；接受能力不强的
37732,n. 酸味；性情乖僻；坏心眼
37733,adj. 无肢的；无枝叉的；无翼的
37734,n. 聊天热线；青少年热线交谈服务
37735,adj. 表白真情的
37736,n. 甘菊；黄春菊（等于canomile）
37737,n.  初轧机；从前女用灯笼裤；纰漏；开花植物
37738,na. 胀大；形成大数目
37739,n. 晶洞，异质晶簇；淋巴腔
37740,n. 禁忌；不可作之事
37741,n. 疯子；拾坚果的人
37742,adj. 多变量的（等于multivariate）；多元的
37743,n. 电子游戏
37744,n. 凯尔特人
37745,"n. 印欧语系
adj. 印欧语系的"
37746,adj. 国王的；高贵的，国王似的
37747,n. 尊敬的人；势利的人
37748,"n. 棋盘；西洋跳棋棋盘
vt. 在…上面纵横交错地排列"
37749,n. 荚莲属的植物
37750,n. 屋檐
37751,vt. 重新用瓦盖；重新铺瓦（瓷砖）
37752,n. 售完；客满的演出；背叛
37753,"n. 搜身器, 搜查器"
37754,n. 自卫
37755,n. 黑体（全部吸收辐射能的物体）
37756,n. 墨水池
37757,adv. 怪异地
37758,adj. 迟钝的；被麻醉的；呆笨的
37759,n. 海警备队员
37760,n. 后甲板
37761,abbr. Revelation; Revelations；Reverend
37762,n. 星团；宇宙尘；幻觉
37763,adj. 一百多个
37764,n. 菊苣
37765,"n. 胡说；胡思乱想
int. 瞎说；胡扯"
37766,"n. 别针；别带子的装饰品
adj. 用夹子夹上去的"
37767,adv. 欺骗地
37768,n. 死产
37769,n. 囊胚；胚包
37770,n. 徒步旅行
37771,"adj. 生育的；生育用的；分娩用的
v. 出生（birth的ing形式）"
37772,n. 一瓶之量
37773,a. 可被引起的
37774,adj. 无显著原因的，偶然的
37775,"n. 花栗鼠；浪漫女子
adj. 碎片的；活跃的"
37776,"adj. 佩戴头盔的
v. 给…戴上（helmet的过去式）"
37777,n. 一壶的份量
37778,n. 榨汁器；照明技师；酒鬼（俚语）
37779,adj. 如针的，充满针的
37780,n. 显而易见；明显；显著性
37781,"v. 允许（permit的过去分词）
adj. 被允许的"
37782,"n. 再生纸；回收站
adj.  回收利用的；可循环再造的"
37783,n. 悲伤；痛苦；愤慨
37784,"v.  分类（sort的过去分词）
adj. 分类的；分选的；挑选的"
37785,"adj. 喘气的；通风的；有风的
v. 缠绕；上发条；蜿蜒（wind的过去式）"
37786,n. 传讯；提讯；提问；责难
37787,n. 生物危害
37788,adj. 能使用计算机的
37789,adj. 注重节省成本的
37790,n.  临界；危急程度
37791,"n. 改信仰者
vt. 使改宗教信仰
vi. 改变宗教信仰"
37792,n. （美） 落叶剂； 脱叶剂
37793,n. 寓教于乐的出版物
37794,n. 不自私；慷慨
37795,"n. 整形，限制；扼流
v. 限制（restrict的ing形式）"
37796,"adj. 通风的
v. 发表；使…通风（ventilate的过去分词）"
37797,"a. 有点古怪的, 有些可疑的, 有些不舒服的"
37798,adj. 逆时针方向的（等于anticlockwise）
37799,v. 提高，升高（heighten的过去分词）
37800,n. 善于交际；社交性；好交际
37801,n. 随意；无安排；不可测性
37802,vt. 使随机化；（使）作任意排列或不规则分布
37803,"adv. 淤积地, 萧条地"
37804,adv. 朦胧地；不明了地
37805,n. 巨大油轮； 超大型油轮
37806,v. 重选( reelect的过去式和过去分词 )
37807,"n. 半职业性选手或运动员
adj. 半职业性的"
37808,n. 孟买
37809,n. 一茶匙的量
37810,n. 炎热天；极烫的东西
37811,adj. 冷冻的（副词cryogenically）；低温学的；低温实验法的
37812,n.  促凝剂；凝血剂；凝结剂
37813,n. 去叶剂；食叶虫
37814,n.  糖精；邻磺酰苯甲酰亚胺
37815,n. 小雌马，小母马（通常未满四岁）；活泼的小姑娘
37816,n. 小天鹅
37817,"adj. 有触须的
vt. 触诊"
37818,n. 精神错乱，发狂
37819,n. 饮酒狂
37820,"n. 绷带；绳索；连字；连接物
vt. 结扎；捆"
37821,n. 老年病学；老年病人
37822,n.  监狱管理学；刑罚学
37823,n. 妇女当政；女权政治
37824,n. 作者（或真实性、权威性）可疑的著作；旁经
37825,n. 改变论调；取消前言
37826,n. 授职仪式；授权仪式；装饰或覆盖物
37827,n. 岩石雕刻；岩石画
37828,n. 音乐唱片分类目录；音乐唱片分类学；录音作品目录
37829,n. 轻歌剧；小歌剧
37830,"vt. 押头韵
vi. 押头韵；用头韵体作"
37831,n. 软骨；软骨结构
37832,"n. 女子的长发；长而未束的女人头发（tress的复数形式）
v. 把（头发）梳理成绺（tress的第三人称单数形式）"
37833,adj. 与腱有关的
37834,"n. 先驱, 前卫, 先锋"
37835,n. 捉刀人；撰文者；受雇代作文章的人
37836,n. 偶像崇拜者；崇拜者；皈依者
37837,n. （意）（歌剧、乐团等的）演出者；经理人；乐队指挥，导演
37838,n. 海盗；强盗
37839,n. 情妇，情人；姘妇；恋人
37840,n. 神父；随军牧师
37841,n. 古代犹太法利赛教派的教徒；伪善者
37842,n. 匿身处；偷渡者
37843,"n. 懦夫；卑鄙的人
adj. 怯懦的；卑劣的"
37844,n. 拙劣的画匠；笨画匠
37845,n. 受人轻视之人；（古希腊斯巴达的）奴隶
37846,"n. 男仆；侍从；马屁精
vt. 侍候，服侍；奉承"
37847,"n.  宝石鉴定家；宝石工艺匠
adj. 宝石的； 宝石雕刻的"
37848,"n. 无以匹敌的人；无双的人
adj. 无以匹敌的；无与伦比的"
37849,"n. 乌合之众；流氓
adj. 微贱的"
37850,n. 鱼类学者；鱼类研究者
37851,"adj. 浑身湿透的
v. 使浸泡；吸收水分（sop的ing形式）
adv. 非常湿地"
37852,n.  刨花；剃须（shaving的复数形式）
37853,n.  锉屑；锉末
37854,adj. 理发的；理发师的
37855,n. 大口水壶
37856,n. 地名辞典；公报作者
37857,"v. 分解（degrade的过去分词）；降低…的身份；削减
adj. 退化的；堕落的；被降级的"
37858,adj. 分层的；分级的
37859,n. 壕；护城河
37860,adj. 电流的；使人震惊的；触电似的
37861,n. 岩石记述学
37862,n. 制图术（等于draughtsmanship）
37863,n.  岩石学
37864,n. 洞穴学
37865,abbr. reactive organic compound 活性有机化合物; rise-off-ground （起飞）起落，从地面升起
37866,n. 防卫手段，土地所有权凭证
37867,"n. 享乐主义者；美食家
adj. 享乐主义的；伊比鸠鲁（学派）的"
37868,n. 六翼天使
37869,"n. 柄
vt. 装柄于"
37870,"n. 大锤；猛烈的打击
adj. 手下不留情的；强力的
vt. 用大锤打；猛力打"
37871,n. 招牌； 筋膜；绷带；饰带
37872,"n. 衣裳；覆盖物
vt. 使穿衣服；覆盖"
37873,n. 柏油帆布；防水帽；防水衣；涂焦油防水布
37874,n.  钳子（nipper的复数形式）
37875,n. 网状，网状物；网目；网状组织
37876,"n. 帮会，堂；钳子
vt. 用钳子钳起
vi. 用钳子钳起"
37877,"n.  百叶窗；盲人（常用复数）
v. 使失明（blind的第三人称单数）"
37878,n. 家具搬运车；家具仓库
37879,n. 装载于舰上的中型艇；舰载艇
37880,n. 有四根帷柱的床
37881,n. 食物；粮食（viand的复数形式）
37882,n. 调味品（condiment的复数）
37883,"n. 拙劣的工作
adj. 笨拙的；粗劣的
v. 拙劣地工作（bungle的现在分词）"
37884,"a. 不强调的, 非着重的"
37885,"n. 浮夸的话；棉麻粗布
adj. 浮夸的；用纬起毛织物的"
37886,n.  小昆虫；小烦扰
37887,adj. 未经锻炼的；未调和好的；无节制的
37888,n. 不朽，永存
37889,n. 臭气（effluvium的复数）；没用的副产品
37890,n. 浅薄，肤浅；表面性的事物
37891,n. 史前古器物；人工产品
37892,n. 口令；（基督教《圣经》）考验用的词；特殊的习惯
37893,"n. 临时插入的台词；即兴的音乐；即席的发言
adj. 即兴的；信口说出的；当场做出的
vt. 临时穿插；即兴讲演；信口说出
adv. 临时插入地；随便地；即兴地
vi. 临时穿插；即兴讲演；信口说出"
37894,adj. 即兴的
37895,adj. 迂回的；委婉曲折的；拐弯抹角的
37896,n. 芬芳；香味；香气
37897,"a. 无益于健康的, 不利的"
37898,n. 壮观，华丽；露天历史剧
37899,n. 垄断居奇；用大字写；大量收买
37900,n. 刻苦钻研；苦心而成的著作
37901,adj. 野狗似的；下贱的；恶意的；爱吵闹的
37902,n. 笨拙；无礼
37903,adj. 痴呆的；畸形的
37904,n. 纨绔习气
37905,n. 粗俗下流; 辱骂的言语
37906,adv. 敷衍地；潦草地；表面地
37907,"adj. 不择手段的；狡猾的；马基雅弗利的
n. 权谋政治家"
37908,"adj. 锋利的；刺骨的；尖酸刻薄的
v. 夹紧；阻止…的成长；造成冻伤（nip的ing形式）"
37909,"n. 集成化；综合化
v. 整合；积分；集成化（integrate的ing形式）"
37910,adv. 不义地；不法地
37911,adv. 不顾前后地；头向前地
37912,n. 易怒，暴躁；不耐烦
37913,adj. 为小事挂虑的；谨小慎微的；神经质的
37914,"adj. 泄气的
v. 抽气；使泄气（deflate的过去式和过去分词）"
37915,n. 诅咒，憎恶；被诅咒之人或物
37916,n. 拳击
37917,adj. 令人捧腹大笑的
37918,"n. 口水；奴隶贩卖船；奴隶商人；谄媚；诱骗女子为娼者
vt. 淌口水弄湿；淌口水弄脏
vi. 淌口水"
37919,"n. 大言不惭，吹牛
adj. 自吹的，吹牛的，说大话"
37920,v. 开除教籍，诅咒，咒逐
37921,adj. 含格言的；精辟的
37922,n. 等于cinéaste
37923,vt. 使脱离肉体（或躯壳）
37924,vt. （因事故或手术把身体一部分）抽出，撕脱
37925,n. 讲道术，说教术
37926,n. 告辞；告别；告别语
37927,"n. 讨论终结
vt. 结束辩论"
37928,"n. （火箭、飞机、宇宙飞船等）偏航
vt. 使…偏航
vi. 偏航"
37929,n. 裸露症患者；倾向自我宣传的人；喜欢出风头的人
37930,n. 漂流到海岸的货物；投弃货物； 船舶遇险时投弃的货物
37931,n. 脚板；护壁板
37932,"n. 大吃大喝；讲究饮食
vt. 狼吞虎咽
vi. 狼吞虎咽"
37933,vt. 责难; 反驳; 质疑; 抗击
37934,n. 故抑其词；以求婉达
37935,n. 膨胀；肿大
37936,adj. 未解决的；未被了解的；难理解的
37937,n. 粘着性
37938,vt. 除去表面的瑕疵
37939,adj. 默想的，沉思的；爱反复思考的
37940,"adj. 使人入神的；令人欣喜的
v. 使入迷（entrance的ing形式）"
37941,adv. 隐秘地；躲藏地；一动也不动地
37942,n. 拥护；信奉；订婚
37943,n. 柱基；底座
37944,n. 僵局；（河道等）受圆木阻塞；停滞状态；拥挤
37945,n. 围篱（paling的复数）
37946,n.  浮雕细工；回纹装饰
37947,adj. 有缺点的，有毛病的
37948,"n. 实情调查；调解
adj. 实情调查的"
37949,n. 女巫大聚会；十三女巫大集会
37950,"adj. 狂风大作的；狂暴的
v. 风狂吹（bluster的ing形式）"
37951,vi. 摆架子；喝酒喧闹
37952,"n. 杂乱；蓬乱的头发
vt. 弄乱"
37953,"vt. 应该；理应（等于behoove）
vi. 理所当然"
37954,n. 中肯；力量；肯切
37955,"n. 平衡；秤锤；抗衡力
vt. 使平衡；均衡；平均；补偿"
37956,adj. 无疑问的；无可置否的
37957,adj. 复职的，复原的
37958,adj. 复原的；恢复的；有恢复力的
37959,"n. 渐弱；渐弱演奏
adj. 渐弱的"
37960,"vi. 变温和，变宽厚；减弱；缓和
vt. 使变温和；减轻
v. 再借给（relend的过去分词）"
37961,n. 难题；使人痒的东西或人；备忘录；使人高兴的人或物
37962,n. 干燥
37963,"n. 无味, 清淡, 无生气"
37964,"n. 年长女伴（陪伴未婚少女上社交场所的）；监护人（青年社交聚会时在场的）
vt. 陪伴；护送
vi. 当女伴；当监护人"
37965,adj. 未用铅锤测过深度的，无管道设备的
37966,n. 心不在焉；心神不定
37967,n. 大学副校长；副大法官
37968,"n. 大杂烩；混煮；一团糟
vt. 使混乱"
37969,abbr. 海拔高度（Above Sea Level）；大气科学实验室（Atmospheric Sciences Laboratory）；美国手势语言（American sign language）
37970,n. 有钱人；花花公子；爱打扮的人
37971,n. 抚慰者；调解人
37972,"v. 使溶解（dissolve的现在分词）
adj. 消溶的；毁灭性的"
37973,"adj. 引诱人的；令人心动的
v. 招手（beckon的现在分词）"
37974,n. 热心拥护；积极支持
37975,n. 灾难预言者；凶事预示者
37976,"adj. 雕刻的；切入的；有锯齿状边缘的
v. 雕刻（incise的过去分词）；切入"
37977,adj. （法语）特别的；非凡的；异常的
37978,"n. 生手
adj. 不熟练的（名词inexpertness，副词inexpertly）"
37979,n. （新用户的）“潜伏”（在USENET上作为旁观者，不参加讨论）
37980,"n.  萎蔫；凋萎
v. 枯萎；衰弱（wilt的ing形式）"
37981,n. 涤纶；的确良
37982,n. 侏儒；爱恶作剧的孩子（elf的复数）
37983,a. 恐怖的；死亡舞蹈的
37984,n. 教友派信徒；贵格会教徒
37985,"n. 西班牙猎犬；恭顺的人
vt. 向…摇尾乞怜
vi. 嬉戏"
37986,adv. 带有成见地
37987,adj. 梦想不到的，想象不到的
37988,"n. 共鸣；电颤琴；气氛（vibe的复数）
v. 发生共鸣（vibe的三单形式）"
37989,"adj. 脱去咖啡因的
v. 除去…的咖啡因（decaffeinate的过去分词）"
37990,n. 三聚氰胺，蜜胺
37991,n. 自我训练
37992,adj. 性情和蔼的
37993,"vt. 冷淡, 疏远, 轻视"
37994,"n. 非法狩猎；物色人才；漂洗；低温煮
v. 把…踏成泥浆；非法猎取；漂洗；窃取（poach的ing形式）"
37995,n. 网络管理员
37996,"adj. 外向的（等于extroverted）
v. 使思想外倾（extravert的过去式）"
37997,n. 价格，金额， 数字；人物（figure的复数）； 图形，图表；规定动作
37998,adv. 不相等地；不均匀地；不公平地
37999,adj. 被长期渴望的
38000,adj. 考虑不充分的，欠考虑的；不妥当的
38001,adj. 无穷尽的，用不完的
38002,"n. 走路不遵守交通规则
v. （不遵守交通规则）乱穿马路（jaywalk的ing形式）"
38003,"n. 表达否认
v. 否认（deny的现在分词）"
38004,n. 听众席; 观众席; <美>会堂; 礼堂; 观众席( auditorium的名词复数 ); 听众席; 礼堂; 会堂
38005,adv. unblushing的变形
38006,adj. 不定期的
38007,n. 非常规；异常
38008,"n. 附属品
adj. 添加的，附属的"
38009,adv. 热烈地；热心地
38010,n. 雏鹰，雏鸟
38011,"adj. 烘烤似的，焦干似的
v. （使）焦干， （使）干透( parch的现在分词 ); 使（某人）极口渴"
38012,"v. 分配；指派；拨给（allot的过去分词）
adj. 专款的；拨出的"
38013,n. 书记；秘书处
38014,n. 赫尔辛基（芬兰首都）
38015,n. 公斤；千克
38016,adj. 超高的
38017,adj. 瘫痪的；麻痹的；惊呆的
38018,n. 当铺老板；典当商
38019,"n. 裤子
adj. 裤子的"
38020,abbr. 只读存储器（read only memory）
38021,"vt. 偷窃，行窃
vi. 做贼"
38022,"adj.  成对的；配对的
v. 使成对；配合（pair的过去分词）"
38023,n. 垃圾清理工
38024,v. 刺；螫；使疼痛（sting的过去式及过去分词）
38025,adj. 蛋白质丰富的
38026,n. 银灰色
38027,"n. 染色；染色工艺
v. 染色（dye的ing形式）
adj. 染色的"
38028,adj. 正面是玻璃的
38029,n. 明白；晴朗；明亮
38030,a. 好像很重要的；看上去有地位的
38031,n. 门柱；门框
38032,n. 自赞，自夸
38033,n. 自我贬低；自我指责
38034,n. 起点
38035,adj. 目的正确的
38036,v. 投掷，悬挂（sling的过去分词）
38037,v. （使）滴下( drip的过去式和过去分词 ); 滴出; 含有; 充满
38038,adj. 便宜的
38039,n. 副主题；小标题
38040,adj. 蛇形的，蛇一般的
38041,vt. 紧咬，夹住；紧握（grip过去时形式）
38042,n.  肥料（fertilizer的复数形式）；化肥；底肥
38043,n. （英）可视化（等于visualization）
38044,vi. 曾祖父
38045,n. 曾祖母
38046,adj. 关心家事的，讲究家庭摆设的
38047,n. 猥亵；下流；无礼
38048,n. 偷听者
38049,adj. 低级的；品质低劣的
38050,adj. 急躁的
38051,n. 现象学；现象论
38052,n. 魔术师；爱幻想的人；幻觉论者；幻觉派的艺术家
38053,n. 预谋；预先设想
38054,n. 占有欲
38055,adj. 在线的；即时的
38056,"n. 重做；重制物
vt. 再制"
38057,abbr. 表示“本性…的、性…情的”之义
38058,pref. 一起；共同；联合
38059,n. 女斗篷，土耳其式长袍
38060,pref. 准；类似（用以构成复合词）
38061,pref. 百万倍；巨大
38062,vt. 装天花板；装船内格子板
38063,comb. 多；多数
38064,n. 捕野禽者
38065,adj. 非细菌性的
38066,n. 营养性衰竭，生活力缺失
38067,"n.  堕胎药
adj. 堕胎的"
38068,n. 分裂，分离
38069,n.  吸光度；吸收率
38070,n. 吸光测定法，吸收测量学
38071,adj. 吸收性的；有吸收力的
38072,n. 计算力缺失
38073,n. 疥癣，疥虫病
38074,n. 适应环境； 驯化；服水土； 气候适应
38075,adj.  非细胞的；非细胞组成的
38076,n. 髋臼，关节窝，吸盘
38077,"n. 对乙酰氨基酚； 醋氨酚；退热净；扑热息痛（一种替代阿司匹林的解热镇痛药，常见品牌有泰诺（Tylenol）, 必理痛（Panadol）, 埃克塞德林（Excedrin）等）"
38078,n. 乙酰唑胺，醋唑磺胺（一种利尿剂）
38079,n.  丙酮
38080,n. 丙酮尿
38081,n.  乙酰；乙酰基
38082,n.  乙酰胆碱
38083,n. 乙酰胆碱酯酶
38084,n. 弛缓不能
38085,n. 胃酸缺乏
38086,n. 酸血症
38087,adj. 抗酸的；难褪色的
38088,a. 嗜酸的
38089,n. 酸尿
38090,adj. 腺泡的
38091,n. 小核果，浆果，葡萄状腺
38092,n. 顺乌头酸酶
38093,n. 乌头碱
38094,adj.& n. （染色体）近端着丝（的）
38095,n. 手足发绀
38096,n. 肢端肥大症
38097,n. 肩峰
38098,n.  肌动蛋白
38099,n. 放射菌类
38100,n. 放射菌素
38101,n. 放射菌病
38102,n. 穴道， 穴位
38103,n. 阿昔洛韦（治疗疱疹的药物）；无环鸟苷
38104,n. 引用，引证；内转；内收作用
38105,n.  内收肌；内转肌
38106,n.  腺嘌呤
38107,n. 腺炎
38108,n.  腺癌；恶性腺瘤
38109,n. 腺（性）垂体（前叶）
38110,"n. 腺状肿
adj. 腺的；淋巴组织的"
38111,n.  腺样体切除术；增殖腺切除术
38112,n.  腺瘤
38113,adj. 腺瘤（状）的
38114,n.  腺病
38115,n. 腺病
38116,n. 腺鳞状
38117,n. 腺病毒
38118,n.  脂肪细胞
